RaceId,DriverId,Stops,Year,Race,No,DriverName,Code,Car,Lap,TimeOfDay,Time,Total
111,50,1,2003,san-marino,19,Jos Verstappen,VER,Minardi Cosworth,20,14:32:32,27.784,27.784
111,14,1,2003,san-marino,5,David Coulthard,COU,McLaren Mercedes,21,14:32:52,25.917,25.917
111,51,1,2003,san-marino,18,Justin Wilson,WIL,Minardi Cosworth,21,14:34:02,35.085,35.085
111,8,1,2003,san-marino,6,Kimi Räikkönen,RAI,McLaren Mercedes,22,14:34:05,25.217,25.217
111,52,1,2003,san-marino,12,Ralph Firman,FIR,Jordan Ford,26,14:41:11,26.939,26.939
111,44,2,2003,san-marino,20,Olivier Panis,PAN,Toyota,27,14:42:04,24.767,51.379
111,43,2,2003,san-marino,21,Cristiano da Matta,DAM,Toyota,28,14:43:37,24.757,49.497
111,31,2,2003,san-marino,3,Juan Pablo Montoya,MOY,Williams BMW,30,14:45:46,27.849,57.441
111,2,2,2003,san-marino,9,Nick Heidfeld,HEI,Sauber Petronas,30,14:46:25,24.27,49.619
111,23,2,2003,san-marino,4,Ralf Schumacher,RSC,Williams BMW,31,14:46:59,24.25,49.643
111,17,3,2003,san-marino,14,Mark Webber,WEB,Jaguar Cosworth,31,14:47:51,26.814,1:06.261
111,31,3,2003,san-marino,3,Juan Pablo Montoya,MOY,Williams BMW,32,14:48:56,24.109,1:21.550
111,22,2,2003,san-marino,2,Rubens Barrichello,BAR,Ferrari,33,14:49:46,25.105,50.420
111,30,2,2003,san-marino,1,Michael Schumacher,MSC,Ferrari,34,14:51:01,24.015,48.842
111,18,2,2003,san-marino,17,Jenson Button,BUT,BAR Honda,37,14:56:14,28.317,55.928
111,21,2,2003,san-marino,11,Giancarlo Fisichella,FIS,Jordan Ford,37,14:56:59,28.138,1:05.439
111,4,2,2003,san-marino,8,Fernando Alonso,ALO,Renault,39,14:58:52,26.92,53.244
111,42,2,2003,san-marino,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,38,14:59:38,41.989,1:10.100
111,49,2,2003,san-marino,10,Heinz-Harald Frentzen,FRE,Sauber Petronas,40,15:00:53,32.173,58.640
111,15,2,2003,san-marino,7,Jarno Trulli,TRU,Renault,40,15:01:20,26.163,52.733
111,44,3,2003,san-marino,20,Olivier Panis,PAN,Toyota,43,15:05:18,24.797,1:16.176
111,8,2,2003,san-marino,6,Kimi Räikkönen,RAI,McLaren Mercedes,44,15:05:23,27.564,52.781
111,14,2,2003,san-marino,5,David Coulthard,COU,McLaren Mercedes,45,15:07:03,23.896,49.813
111,2,3,2003,san-marino,9,Nick Heidfeld,HEI,Sauber Petronas,45,15:08:11,24.741,1:14.360
111,43,3,2003,san-marino,21,Cristiano da Matta,DAM,Toyota,45,15:08:33,24.722,1:14.219
111,17,4,2003,san-marino,14,Mark Webber,WEB,Jaguar Cosworth,47,15:11:03,24.499,1:30.760
111,23,3,2003,san-marino,4,Ralf Schumacher,RSC,Williams BMW,48,15:11:13,23.352,1:12.995
111,52,2,2003,san-marino,12,Ralph Firman,FIR,Jordan Ford,47,15:11:51,25.529,52.468
111,30,3,2003,san-marino,1,Michael Schumacher,MSC,Ferrari,49,15:12:16,23.988,1:12.830
111,31,4,2003,san-marino,3,Juan Pablo Montoya,MOY,Williams BMW,49,15:13:17,23.944,1:45.494
111,22,3,2003,san-marino,2,Rubens Barrichello,BAR,Ferrari,50,15:14:00,30.115,1:20.535
112,52,1,2003,spain,12,Ralph Firman,FIR,Jordan Ford,1,14:04:43,32.192,32.192
112,49,1,2003,spain,10,Heinz-Harald Frentzen,FRE,Sauber Petronas,1,14:04:45,32.386,32.386
112,14,1,2003,spain,5,David Coulthard,COU,McLaren Mercedes,1,14:04:47,33.970,33.970
112,2,1,2003,spain,9,Nick Heidfeld,HEI,Sauber Petronas,4,14:11:48,30.677,30.677
112,18,1,2003,spain,17,Jenson Button,BUT,BAR Honda,14,14:26:26,28.762,28.762
112,50,1,2003,spain,19,Jos Verstappen,VER,Minardi Cosworth,14,14:26:56,31.056,31.056
112,44,1,2003,spain,20,Olivier Panis,PAN,Toyota,16,14:29:23,32.495,32.495
112,51,1,2003,spain,18,Justin Wilson,WIL,Minardi Cosworth,16,14:29:33,33.799,33.799
112,4,1,2003,spain,8,Fernando Alonso,ALO,Renault,17,14:30:21,29.523,29.523
112,43,1,2003,spain,21,Cristiano da Matta,DAM,Toyota,17,14:30:34,29.231,29.231
112,23,1,2003,spain,4,Ralf Schumacher,RSC,Williams BMW,18,14:31:44,31.452,31.452
112,17,1,2003,spain,14,Mark Webber,WEB,Jaguar Cosworth,18,14:32:20,33.604,33.604
112,18,2,2003,spain,17,Jenson Button,BUT,BAR Honda,18,14:32:28,54.419,1:23.181
112,30,1,2003,spain,1,Michael Schumacher,MSC,Ferrari,19,14:33:01,29.897,29.897
112,31,1,2003,spain,3,Juan Pablo Montoya,MOY,Williams BMW,19,14:33:13,31.909,31.909
112,22,1,2003,spain,2,Rubens Barrichello,BAR,Ferrari,20,14:34:27,29.688,29.688
112,21,1,2003,spain,11,Giancarlo Fisichella,FIS,Jordan Ford,22,14:37:56,46.797,46.797
112,52,2,2003,spain,12,Ralph Firman,FIR,Jordan Ford,25,14:42:26,32.171,1:04.363
112,50,2,2003,spain,19,Jos Verstappen,VER,Minardi Cosworth,28,14:47:11,31.240,1:02.296
112,43,2,2003,spain,21,Cristiano da Matta,DAM,Toyota,29,14:47:25,29.513,58.744
112,49,2,2003,spain,10,Heinz-Harald Frentzen,FRE,Sauber Petronas,30,14:49:24,30.821,1:03.207
112,2,2,2003,spain,9,Nick Heidfeld,HEI,Sauber Petronas,32,14:52:30,29.315,59.992
112,30,2,2003,spain,1,Michael Schumacher,MSC,Ferrari,35,14:55:07,28.980,58.877
112,22,2,2003,spain,2,Rubens Barrichello,BAR,Ferrari,36,14:56:44,28.926,58.614
112,4,2,2003,spain,8,Fernando Alonso,ALO,Renault,37,14:57:56,28.245,57.768
112,51,2,2003,spain,18,Justin Wilson,WIL,Minardi Cosworth,38,15:01:31,33.994,1:07.793
112,23,2,2003,spain,4,Ralf Schumacher,RSC,Williams BMW,41,15:03:56,31.021,1:02.473
112,44,2,2003,spain,20,Olivier Panis,PAN,Toyota,41,15:04:14,31.879,1:04.374
112,31,2,2003,spain,3,Juan Pablo Montoya,MOY,Williams BMW,42,15:05:23,30.795,1:02.704
112,52,3,2003,spain,12,Ralph Firman,FIR,Jordan Ford,43,15:08:06,37.230,1:41.593
112,17,2,2003,spain,14,Mark Webber,WEB,Jaguar Cosworth,44,15:08:48,31.880,1:05.484
112,18,3,2003,spain,17,Jenson Button,BUT,BAR Honda,44,15:09:36,31.437,1:54.618
112,2,3,2003,spain,9,Nick Heidfeld,HEI,Sauber Petronas,44,15:09:38,29.286,1:29.278
112,50,3,2003,spain,19,Jos Verstappen,VER,Minardi Cosworth,44,15:10:28,1:21.735,2:24.031
112,43,3,2003,spain,21,Cristiano da Matta,DAM,Toyota,48,15:13:49,29.981,1:28.725
112,30,3,2003,spain,1,Michael Schumacher,MSC,Ferrari,49,15:14:29,29.051,1:27.928
112,4,3,2003,spain,8,Fernando Alonso,ALO,Renault,50,15:15:54,28.982,1:26.750
112,22,3,2003,spain,2,Rubens Barrichello,BAR,Ferrari,50,15:16:10,28.998,1:27.612
112,2,4,2003,spain,9,Nick Heidfeld,HEI,Sauber Petronas,53,15:22:44,19.919,1:49.197
113,44,1,2003,austria,20,Olivier Panis,PAN,Toyota,2,14:21:38,31.636,31.636
113,51,1,2003,austria,18,Justin Wilson,WIL,Minardi Cosworth,3,14:23:40,28.223,28.223
113,2,1,2003,austria,9,Nick Heidfeld,HEI,Sauber Petronas,13,14:36:13,29.585,29.585
113,42,1,2003,austria,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,14,14:37:30,32.997,32.997
113,52,1,2003,austria,12,Ralph Firman,FIR,Jordan Ford,14,14:37:36,31.482,31.482
113,23,1,2003,austria,4,Ralf Schumacher,RSC,Williams BMW,15,14:38:48,29.586,29.586
113,21,1,2003,austria,11,Giancarlo Fisichella,FIS,Jordan Ford,15,14:38:50,32.909,32.909
113,17,1,2003,austria,14,Mark Webber,WEB,Jaguar Cosworth,15,14:39:02,33.410,33.410
113,15,1,2003,austria,7,Jarno Trulli,TRU,Renault,17,14:41:36,29.922,29.922
113,43,1,2003,austria,21,Cristiano da Matta,DAM,Toyota,18,14:42:51,31.217,31.217
113,31,1,2003,austria,3,Juan Pablo Montoya,MOY,Williams BMW,20,14:44:37,28.787,28.787
113,14,1,2003,austria,5,David Coulthard,COU,McLaren Mercedes,20,14:45:12,29.509,29.509
113,22,1,2003,austria,2,Rubens Barrichello,BAR,Ferrari,21,14:45:52,39.880,39.880
113,35,1,2003,austria,16,Jacques Villeneuve,VIL,BAR Honda,22,14:47:20,39.710,39.710
113,30,1,2003,austria,1,Michael Schumacher,MSC,Ferrari,23,14:48:02,40.755,40.755
113,8,1,2003,austria,6,Kimi Räikkönen,RAI,McLaren Mercedes,23,14:48:11,29.337,29.337
113,18,1,2003,austria,17,Jenson Button,BUT,BAR Honda,23,14:48:24,28.541,28.541
113,51,2,2003,austria,18,Justin Wilson,WIL,Minardi Cosworth,24,14:50:16,32.162,1:00.385
113,17,2,2003,austria,14,Mark Webber,WEB,Jaguar Cosworth,30,14:57:36,31.315,1:04.725
113,4,1,2003,austria,8,Fernando Alonso,ALO,Renault,37,15:05:25,29.838,29.838
113,43,2,2003,austria,21,Cristiano da Matta,DAM,Toyota,37,15:06:06,30.632,1:01.849
113,15,2,2003,austria,7,Jarno Trulli,TRU,Renault,38,15:07:17,28.316,58.238
113,2,2,2003,austria,9,Nick Heidfeld,HEI,Sauber Petronas,39,15:08:27,30.581,1:00.166
113,30,2,2003,austria,1,Michael Schumacher,MSC,Ferrari,42,15:10:44,32.330,1:13.085
113,52,2,2003,austria,12,Ralph Firman,FIR,Jordan Ford,42,15:12:06,31.379,1:02.861
113,23,2,2003,austria,4,Ralf Schumacher,RSC,Williams BMW,43,15:12:33,28.357,57.943
113,21,2,2003,austria,11,Giancarlo Fisichella,FIS,Jordan Ford,45,15:15:47,29.567,1:02.476
113,51,3,2003,austria,18,Justin Wilson,WIL,Minardi Cosworth,45,15:16:20,29.946,1:30.331
113,18,2,2003,austria,17,Jenson Button,BUT,BAR Honda,47,15:17:13,30.913,59.454
113,42,2,2003,austria,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,47,15:18:06,29.496,1:02.493
113,8,2,2003,austria,6,Kimi Räikkönen,RAI,McLaren Mercedes,49,15:19:06,29.103,58.440
113,35,2,2003,austria,16,Jacques Villeneuve,VIL,BAR Honda,49,15:19:59,1:31.533,2:11.243
113,22,2,2003,austria,2,Rubens Barrichello,BAR,Ferrari,50,15:20:26,30.925,1:10.805
113,14,2,2003,austria,5,David Coulthard,COU,McLaren Mercedes,50,15:21:09,27.516,57.025
113,17,3,2003,austria,14,Mark Webber,WEB,Jaguar Cosworth,54,15:26:20,29.357,1:34.082
114,17,1,2003,monaco,14,Mark Webber,WEB,Jaguar Cosworth,14,14:23:51,28.775,28.775
114,23,1,2003,monaco,4,Ralf Schumacher,RSC,Williams BMW,21,14:32:28,29.12,29.120
114,43,1,2003,monaco,21,Cristiano da Matta,DAM,Toyota,22,14:34:26,28.82,28.820
114,2,1,2003,monaco,9,Nick Heidfeld,HEI,Sauber Petronas,22,14:34:29,28.302,28.302
114,31,1,2003,monaco,3,Juan Pablo Montoya,MOY,Williams BMW,23,14:34:59,28.512,28.512
114,52,1,2003,monaco,12,Ralph Firman,FIR,Jordan Ford,24,14:37:07,31.621,31.621
114,8,1,2003,monaco,6,Kimi Räikkönen,RAI,McLaren Mercedes,25,14:37:34,28.97,28.970
114,21,1,2003,monaco,11,Giancarlo Fisichella,FIS,Jordan Ford,25,14:38:18,30.685,30.685
114,15,1,2003,monaco,7,Jarno Trulli,TRU,Renault,27,14:40:18,28.359,28.359
114,14,1,2003,monaco,5,David Coulthard,COU,McLaren Mercedes,27,14:40:20,28.878,28.878
114,4,1,2003,monaco,8,Fernando Alonso,ALO,Renault,29,14:42:54,28.684,28.684
114,22,1,2003,monaco,2,Rubens Barrichello,BAR,Ferrari,30,14:44:12,29.762,29.762
114,35,1,2003,monaco,16,Jacques Villeneuve,VIL,BAR Honda,30,14:44:44,28.197,28.197
114,30,1,2003,monaco,1,Michael Schumacher,MSC,Ferrari,31,14:45:19,29.321,29.321
114,44,1,2003,monaco,20,Olivier Panis,PAN,Toyota,33,14:49:56,33.741,33.741
114,2,2,2003,monaco,9,Nick Heidfeld,HEI,Sauber Petronas,43,15:02:30,28.681,56.983
114,23,2,2003,monaco,4,Ralf Schumacher,RSC,Williams BMW,48,15:07:23,29.032,58.152
114,31,2,2003,monaco,3,Juan Pablo Montoya,MOY,Williams BMW,49,15:08:19,28.692,57.204
114,43,2,2003,monaco,21,Cristiano da Matta,DAM,Toyota,49,15:09:51,29.002,57.822
114,8,2,2003,monaco,6,Kimi Räikkönen,RAI,McLaren Mercedes,53,15:13:24,29.138,58.108
114,35,2,2003,monaco,16,Jacques Villeneuve,VIL,BAR Honda,54,15:16:03,28.464,56.661
114,15,2,2003,monaco,7,Jarno Trulli,TRU,Renault,56,15:17:46,26.942,55.301
114,14,2,2003,monaco,5,David Coulthard,COU,McLaren Mercedes,56,15:17:47,26.87,55.748
114,52,2,2003,monaco,12,Ralph Firman,FIR,Jordan Ford,55,15:18:22,29.217,1:00.838
114,21,2,2003,monaco,11,Giancarlo Fisichella,FIS,Jordan Ford,57,15:20:30,29.077,59.762
114,30,2,2003,monaco,1,Michael Schumacher,MSC,Ferrari,59,15:21:14,27.462,56.783
114,22,2,2003,monaco,2,Rubens Barrichello,BAR,Ferrari,60,15:22:53,27.739,57.501
114,4,2,2003,monaco,8,Fernando Alonso,ALO,Renault,61,15:24:08,26.117,54.801
115,42,1,2003,canada,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,1,13:05:43,44.208,44.208
115,22,1,2003,canada,2,Rubens Barrichello,BAR,Ferrari,2,13:06:20,36.600,36.600
115,15,1,2003,canada,7,Jarno Trulli,TRU,Renault,2,13:07:00,38.598,38.598
115,15,2,2003,canada,7,Jarno Trulli,TRU,Renault,4,13:11:39,1:00.709,1:39.307
115,50,1,2003,canada,19,Jos Verstappen,VER,Minardi Cosworth,11,13:18:32,33.290,33.290
115,51,1,2003,canada,18,Justin Wilson,WIL,Minardi Cosworth,13,13:21:13,33.313,33.313
115,35,1,2003,canada,16,Jacques Villeneuve,VIL,BAR Honda,14,13:22:45,39.101,39.101
115,44,1,2003,canada,20,Olivier Panis,PAN,Toyota,15,13:23:36,31.295,31.295
115,43,1,2003,canada,21,Cristiano da Matta,DAM,Toyota,16,13:24:56,30.917,30.917
115,2,1,2003,canada,9,Nick Heidfeld,HEI,Sauber Petronas,18,13:27:44,31.847,31.847
115,31,1,2003,canada,3,Juan Pablo Montoya,MOY,Williams BMW,19,13:28:23,32.110,32.110
115,17,1,2003,canada,14,Mark Webber,WEB,Jaguar Cosworth,19,13:28:47,33.900,33.900
115,23,1,2003,canada,4,Ralf Schumacher,RSC,Williams BMW,20,13:29:27,31.248,31.248
115,30,1,2003,canada,1,Michael Schumacher,MSC,Ferrari,21,13:30:44,32.485,32.485
115,18,1,2003,canada,17,Jenson Button,BUT,BAR Honda,23,13:34:17,34.620,34.620
115,14,1,2003,canada,5,David Coulthard,COU,McLaren Mercedes,24,13:35:15,31.086,31.086
115,4,1,2003,canada,8,Fernando Alonso,ALO,Renault,26,13:37:31,31.187,31.187
115,42,2,2003,canada,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,29,13:43:50,31.102,1:15.310
115,8,1,2003,canada,6,Kimi Räikkönen,RAI,McLaren Mercedes,33,13:47:17,36.936,36.936
115,22,2,2003,canada,2,Rubens Barrichello,BAR,Ferrari,39,13:55:00,33.860,1:10.460
115,50,2,2003,canada,19,Jos Verstappen,VER,Minardi Cosworth,40,13:57:37,33.672,1:06.962
115,44,2,2003,canada,20,Olivier Panis,PAN,Toyota,42,13:59:27,31.526,1:02.821
115,51,2,2003,canada,18,Justin Wilson,WIL,Minardi Cosworth,43,14:01:32,33.895,1:07.208
115,43,2,2003,canada,21,Cristiano da Matta,DAM,Toyota,44,14:02:04,30.862,1:01.779
115,31,2,2003,canada,3,Juan Pablo Montoya,MOY,Williams BMW,45,14:02:16,31.143,1:03.253
115,23,2,2003,canada,4,Ralf Schumacher,RSC,Williams BMW,46,14:03:26,30.229,1:01.477
115,2,2,2003,canada,9,Nick Heidfeld,HEI,Sauber Petronas,45,14:03:39,30.884,1:02.731
115,17,2,2003,canada,14,Mark Webber,WEB,Jaguar Cosworth,46,14:04:31,31.606,1:05.506
115,30,2,2003,canada,1,Michael Schumacher,MSC,Ferrari,48,14:05:58,31.428,1:03.913
115,18,2,2003,canada,17,Jenson Button,BUT,BAR Honda,47,14:06:10,31.462,1:06.082
115,42,3,2003,canada,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,52,14:14:39,31.246,1:46.556
115,4,2,2003,canada,8,Fernando Alonso,ALO,Renault,55,14:15:16,28.502,59.689
116,17,1,2003,europe,14,Mark Webber,WEB,Jaguar Cosworth,14,14:26:08,34.777,34.777
116,49,1,2003,europe,10,Heinz-Harald Frentzen,FRE,Sauber Petronas,14,14:26:18,32.552,32.552
116,35,1,2003,europe,16,Jacques Villeneuve,VIL,BAR Honda,14,14:27:13,38.246,38.246
116,15,1,2003,europe,7,Jarno Trulli,TRU,Renault,15,14:27:22,32.703,32.703
116,18,1,2003,europe,17,Jenson Button,BUT,BAR Honda,15,14:27:42,33.965,33.965
116,44,1,2003,europe,20,Olivier Panis,PAN,Toyota,15,14:27:45,34.21,34.210
116,50,1,2003,europe,19,Jos Verstappen,VER,Minardi Cosworth,15,14:28:28,36.754,36.754
116,8,1,2003,europe,6,Kimi Räikkönen,RAI,McLaren Mercedes,16,14:28:39,33.876,33.876
116,30,1,2003,europe,1,Michael Schumacher,MSC,Ferrari,16,14:28:49,32.609,32.609
116,43,1,2003,europe,21,Cristiano da Matta,DAM,Toyota,16,14:29:08,33.246,33.246
116,42,1,2003,europe,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,16,14:29:30,35.463,35.463
116,51,1,2003,europe,18,Justin Wilson,WIL,Minardi Cosworth,16,14:30:00,35.394,35.394
116,22,1,2003,europe,2,Rubens Barrichello,BAR,Ferrari,17,14:30:25,33.019,33.019
116,31,1,2003,europe,3,Juan Pablo Montoya,MOY,Williams BMW,18,14:32:01,32.933,32.933
116,4,1,2003,europe,8,Fernando Alonso,ALO,Renault,18,14:32:05,32.431,32.431
116,14,1,2003,europe,5,David Coulthard,COU,McLaren Mercedes,18,14:32:07,33.308,33.308
116,2,1,2003,europe,9,Nick Heidfeld,HEI,Sauber Petronas,20,14:36:05,32.518,32.518
116,23,1,2003,europe,4,Ralf Schumacher,RSC,Williams BMW,21,14:36:35,32.103,32.103
116,43,2,2003,europe,21,Cristiano da Matta,DAM,Toyota,24,14:42:24,39.236,1:12.482
116,52,1,2003,europe,12,Ralph Firman,FIR,Jordan Ford,26,14:46:12,32.879,32.879
116,21,1,2003,europe,11,Giancarlo Fisichella,FIS,Jordan Ford,27,14:47:48,31.568,31.568
116,49,2,2003,europe,10,Heinz-Harald Frentzen,FRE,Sauber Petronas,31,14:53:51,30.88,1:03.432
116,30,2,2003,europe,1,Michael Schumacher,MSC,Ferrari,36,15:00:29,34.067,1:06.676
116,44,2,2003,europe,20,Olivier Panis,PAN,Toyota,36,15:01:34,33.771,1:07.981
116,22,2,2003,europe,2,Rubens Barrichello,BAR,Ferrari,37,15:02:12,33.339,1:06.358
116,51,2,2003,europe,18,Justin Wilson,WIL,Minardi Cosworth,36,15:03:06,34.582,1:09.976
116,18,2,2003,europe,17,Jenson Button,BUT,BAR Honda,37,15:03:08,35.974,1:09.939
116,2,2,2003,europe,9,Nick Heidfeld,HEI,Sauber Petronas,37,15:03:31,32.864,1:05.382
116,4,2,2003,europe,8,Fernando Alonso,ALO,Renault,38,15:04:03,32.549,1:04.980
116,17,2,2003,europe,14,Mark Webber,WEB,Jaguar Cosworth,38,15:04:44,33.354,1:08.131
116,50,2,2003,europe,19,Jos Verstappen,VER,Minardi Cosworth,37,15:05:22,34.648,1:11.402
116,31,2,2003,europe,3,Juan Pablo Montoya,MOY,Williams BMW,40,15:06:54,32.493,1:05.426
116,23,2,2003,europe,4,Ralf Schumacher,RSC,Williams BMW,41,15:08:12,33.044,1:05.147
116,42,2,2003,europe,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,40,15:08:17,33.999,1:09.462
116,14,2,2003,europe,5,David Coulthard,COU,McLaren Mercedes,42,15:10:22,33.796,1:07.104
116,52,2,2003,europe,12,Ralph Firman,FIR,Jordan Ford,41,15:10:48,33.152,1:06.031
116,35,2,2003,europe,16,Jacques Villeneuve,VIL,BAR Honda,41,15:11:04,33.387,1:11.633
116,43,3,2003,europe,21,Cristiano da Matta,DAM,Toyota,43,15:13:32,32.075,1:44.557
116,42,3,2003,europe,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,43,15:13:38,22.04,1:31.502
116,21,2,2003,europe,11,Giancarlo Fisichella,FIS,Jordan Ford,43,15:13:49,33.598,1:05.166
116,49,3,2003,europe,10,Heinz-Harald Frentzen,FRE,Sauber Petronas,44,15:15:04,30.766,1:34.198
116,21,3,2003,europe,11,Giancarlo Fisichella,FIS,Jordan Ford,53,15:30:29,40.872,1:46.038
117,50,1,2003,france,19,Jos Verstappen,VER,Minardi Cosworth,11,14:18:10,21.735,21.735
117,42,1,2003,france,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,14,14:21:43,22.185,22.185
117,14,1,2003,france,5,David Coulthard,COU,McLaren Mercedes,15,14:22:51,19.953,19.953
117,52,1,2003,france,12,Ralph Firman,FIR,Jordan Ford,15,14:23:41,23.46,23.460
117,8,1,2003,france,6,Kimi Räikkönen,RAI,McLaren Mercedes,16,14:24:03,20.173,20.173
117,15,1,2003,france,7,Jarno Trulli,TRU,Renault,16,14:24:09,20.633,20.633
117,17,1,2003,france,14,Mark Webber,WEB,Jaguar Cosworth,16,14:24:15,21.47,21.470
117,44,1,2003,france,20,Olivier Panis,PAN,Toyota,16,14:24:21,21.471,21.471
117,49,1,2003,france,10,Heinz-Harald Frentzen,FRE,Sauber Petronas,16,14:24:46,21.601,21.601
117,31,1,2003,france,3,Juan Pablo Montoya,MOY,Williams BMW,17,14:25:14,23.606,23.606
117,30,1,2003,france,1,Michael Schumacher,MSC,Ferrari,17,14:25:25,20.532,20.532
117,4,1,2003,france,8,Fernando Alonso,ALO,Renault,17,14:25:27,21.308,21.308
117,18,1,2003,france,17,Jenson Button,BUT,BAR Honda,17,14:25:52,25.71,25.710
117,23,1,2003,france,4,Ralf Schumacher,RSC,Williams BMW,18,14:26:27,19.642,19.642
117,35,1,2003,france,16,Jacques Villeneuve,VIL,BAR Honda,18,14:27:09,22.313,22.313
117,43,1,2003,france,21,Cristiano da Matta,DAM,Toyota,19,14:28:29,22.462,22.462
117,2,1,2003,france,9,Nick Heidfeld,HEI,Sauber Petronas,19,14:28:41,21.93,21.930
117,22,1,2003,france,2,Rubens Barrichello,BAR,Ferrari,20,14:29:47,22.406,22.406
117,21,1,2003,france,11,Giancarlo Fisichella,FIS,Jordan Ford,21,14:31:31,22.757,22.757
117,51,1,2003,france,18,Justin Wilson,WIL,Minardi Cosworth,22,14:33:09,25.18,25.180
117,50,2,2003,france,19,Jos Verstappen,VER,Minardi Cosworth,29,14:42:42,22.251,43.986
117,42,2,2003,france,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,30,14:42:56,23.965,46.150
117,8,2,2003,france,6,Kimi Räikkönen,RAI,McLaren Mercedes,31,14:43:39,20.835,41.008
117,17,2,2003,france,14,Mark Webber,WEB,Jaguar Cosworth,31,14:44:04,20.855,42.325
117,14,2,2003,france,5,David Coulthard,COU,McLaren Mercedes,32,14:44:58,19.407,39.360
117,49,2,2003,france,10,Heinz-Harald Frentzen,FRE,Sauber Petronas,32,14:46:06,22.174,43.775
117,31,2,2003,france,3,Juan Pablo Montoya,MOY,Williams BMW,34,14:47:19,20.968,44.574
117,15,2,2003,france,7,Jarno Trulli,TRU,Renault,34,14:47:42,19.539,40.172
117,44,2,2003,france,20,Olivier Panis,PAN,Toyota,34,14:48:11,20.571,42.042
117,23,2,2003,france,4,Ralf Schumacher,RSC,Williams BMW,35,14:48:29,20.536,40.178
117,30,2,2003,france,1,Michael Schumacher,MSC,Ferrari,35,14:48:56,20.325,40.857
117,4,2,2003,france,8,Fernando Alonso,ALO,Renault,36,14:50:24,20.101,41.409
117,35,2,2003,france,16,Jacques Villeneuve,VIL,BAR Honda,37,14:52:22,20.961,43.274
117,52,2,2003,france,12,Ralph Firman,FIR,Jordan Ford,40,14:57:38,24.456,47.916
117,2,2,2003,france,9,Nick Heidfeld,HEI,Sauber Petronas,42,14:59:41,23.283,45.213
117,51,2,2003,france,18,Justin Wilson,WIL,Minardi Cosworth,42,15:00:23,23.693,48.873
117,42,3,2003,france,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,43,15:00:31,22.809,1:08.959
117,22,2,2003,france,2,Rubens Barrichello,BAR,Ferrari,45,15:02:46,22.329,44.735
117,43,2,2003,france,21,Cristiano da Matta,DAM,Toyota,45,15:03:09,21.999,44.461
117,8,3,2003,france,6,Kimi Räikkönen,RAI,McLaren Mercedes,47,15:04:36,21.065,1:02.073
117,14,3,2003,france,5,David Coulthard,COU,McLaren Mercedes,48,15:05:54,33.963,1:13.323
117,52,3,2003,france,12,Ralph Firman,FIR,Jordan Ford,46,15:06:09,27.579,1:15.495
117,17,3,2003,france,14,Mark Webber,WEB,Jaguar Cosworth,48,15:06:21,23.528,1:05.853
117,49,3,2003,france,10,Heinz-Harald Frentzen,FRE,Sauber Petronas,48,15:07:34,25.605,1:09.380
117,31,3,2003,france,3,Juan Pablo Montoya,MOY,Williams BMW,50,15:08:04,21.336,1:05.910
117,50,3,2003,france,19,Jos Verstappen,VER,Minardi Cosworth,48,15:08:41,22.246,1:06.232
117,23,3,2003,france,4,Ralf Schumacher,RSC,Williams BMW,51,15:09:19,20.878,1:01.056
117,30,3,2003,france,1,Michael Schumacher,MSC,Ferrari,52,15:11:05,20.712,1:01.569
117,44,3,2003,france,20,Olivier Panis,PAN,Toyota,52,15:11:59,20.151,1:02.193
117,35,3,2003,france,16,Jacques Villeneuve,VIL,BAR Honda,53,15:13:39,21.81,1:05.084
117,50,4,2003,france,19,Jos Verstappen,VER,Minardi Cosworth,61,15:27:00,36.302,1:42.534
117,50,5,2003,france,19,Jos Verstappen,VER,Minardi Cosworth,64,15:31:44,37.638,2:20.172
118,43,1,2003,great-britain,21,Cristiano da Matta,DAM,Toyota,6,13:12:22,31.379,31.379
118,14,1,2003,great-britain,5,David Coulthard,COU,McLaren Mercedes,6,13:12:23,52.877,52.877
118,44,1,2003,great-britain,20,Olivier Panis,PAN,Toyota,6,13:12:27,42.805,42.805
118,52,1,2003,great-britain,12,Ralph Firman,FIR,Jordan Ford,6,13:12:43,33.784,33.784
118,42,1,2003,great-britain,15,Antonio Pizzonia,PIZ,Jaguar Cosworth,7,13:15:07,36.659,36.659
118,15,1,2003,great-britain,7,Jarno Trulli,TRU,Renault,12,13:22:00,32.928,32.928
118,22,1,2003,great-britain,2,Rubens Barrichello,BAR,Ferrari,12,13:22:01,36.529,36.529
118,8,1,2003,great-britain,6,Kimi Räikkönen,RAI,McLaren Mercedes,12,13:22:03,33.478,33.478
118,23,1,2003,great-britain,4,Ralf Schumacher,RSC,Williams BMW,12,13:22:04,33.11,33.110
